CustomerID,TotalOrder,TotalQuantity,TotalSpend,FirstPurchase,LastPurchase,AVGBasketSize,AVGOrderValue,DaysSinceLast
15493,5,551,1953.41,2011-03-14,2011-11-07,110.2,390.682,32
15494,2,1139,1280.58,2011-08-10,2011-11-18,569.5,640.29,21
15497,2,624,1262.2,2011-01-24,2011-11-22,312.0,631.1,17
15498,27,6105,13316.4,2010-12-08,2011-12-07,226.11111111111111,493.2,2
15500,4,572,1131.56,2011-09-19,2011-12-01,143.0,282.89,8
15502,10,4232,6923.98,2010-12-05,2011-11-24,423.2,692.3979999999999,15
15503,1,70,141.04,2010-12-12,2010-12-12,70.0,141.04,362
15504,1,33,52.83,2011-09-19,2011-09-19,33.0,52.83,81
15505,5,2390,3610.96,2011-07-07,2011-10-18,478.0,722.192,52
15506,3,842,972.08,2011-07-24,2011-11-17,280.6666666666667,324.0266666666667,22
15507,1,160,475.86,2011-06-21,2011-06-21,160.0,475.86,171
15508,6,440,1000.27,2011-04-18,2011-06-03,73.33333333333333,166.71166666666667,189
15510,1,2,250.0,2011-01-13,2011-01-13,2.0,250.0,330
15511,5,269,900.53,2011-09-15,2011-11-28,53.8,180.106,11
15512,2,68,121.0,2010-12-15,2011-07-07,34.0,60.5,155
15513,19,5709,14758.22,2010-12-01,2011-11-06,300.4736842105263,776.7484210526316,33
15514,11,2098,4023.7200000000003,2010-12-10,2011-11-27,190.72727272727272,365.7927272727273,12
15516,3,27,62.43,2011-10-24,2011-10-26,9.0,20.81,44
15517,1,293,267.03,2011-04-20,2011-04-20,293.0,267.03,233
15518,8,1263,1921.55,2011-01-11,2011-10-06,157.875,240.19375,64
15520,1,314,343.5,2011-12-08,2011-12-08,314.0,343.5,1
15521,8,1836,3000.2,2011-03-30,2011-10-30,229.5,375.025,40
15522,2,572,397.99,2011-09-13,2011-11-07,286.0,198.995,32
15523,1,132,412.01,2011-09-16,2011-09-16,132.0,412.01,84
15524,1,4,440.0,2011-11-15,2011-11-15,4.0,440.0,24
15525,3,385,731.87,2010-12-01,2011-12-07,128.33333333333334,243.95666666666668,2
15526,2,24,148.44,2011-11-06,2011-11-06,12.0,74.22,33
15527,8,991,2428.53,2010-12-20,2011-11-21,123.875,303.56625,18
15528,1,123,229.33,2011-03-30,2011-03-30,123.0,229.33,254
15529,11,3454,3960.05,2010-12-08,2011-11-17,314.0,360.00454545454545,22
15530,4,938,1497.31,2011-04-07,2011-11-18,234.5,374.3275,21
15531,2,1085,1972.39,2011-11-09,2011-12-01,542.5,986.195,8
15532,4,513,1554.83,2010-12-16,2011-11-14,128.25,388.7075,25
15533,3,289,807.57,2011-09-11,2011-11-20,96.33333333333333,269.19,19
15535,4,135,502.9,2011-01-16,2011-06-19,33.75,125.725,173
15537,1,29,110.92,2011-06-29,2011-06-29,29.0,110.92,163
15539,1,410,538.46,2011-12-02,2011-12-02,410.0,538.46,7
15540,1,200,213.3,2011-11-28,2011-11-28,200.0,213.3,11
15541,1,49,85.13,2011-08-17,2011-08-17,49.0,85.13,114
15543,1,86,127.86,2011-02-24,2011-02-24,86.0,127.86,288
15544,9,3109,3546.71,2010-12-02,2011-11-30,345.44444444444446,394.0788888888889,9
15545,2,162,288.97,2010-12-03,2011-10-16,81.0,144.485,54
15547,14,3999,4910.6,2010-12-12,2011-12-02,285.64285714285717,350.75714285714287,7
15549,3,691,1677.71,2011-01-27,2011-09-23,230.33333333333334,559.2366666666667,77
15550,4,295,575.63,2011-02-11,2011-12-05,73.75,143.9075,4
15551,1,218,436.06,2011-11-03,2011-11-03,218.0,436.06,36
15552,1,60,90.12,2011-05-06,2011-05-06,60.0,90.12,217
15553,1,449,428.93,2011-10-10,2011-10-10,449.0,428.93,60
15554,1,74,217.2,2011-03-07,2011-03-07,74.0,217.2,277
15555,16,4397,4791.87,2010-12-05,2011-11-27,274.8125,299.491875,12
15556,1,236,279.77,2011-11-15,2011-11-15,236.0,279.77,24
15557,1,213,468.90999999999997,2011-11-11,2011-11-11,213.0,468.90999999999997,28
15561,4,267,800.59,2011-05-08,2011-11-28,66.75,200.1475,11
15562,1,39,134.55,2010-12-23,2010-12-23,39.0,134.55,351
15563,3,1441,1361.44,2010-12-16,2011-11-17,480.3333333333333,453.81333333333333,22
15565,2,60,173.16,2011-09-30,2011-10-20,30.0,86.58,50
15567,1,223,186.01,2011-11-21,2011-11-21,223.0,186.01,18
15568,3,461,758.29,2011-09-27,2011-12-07,153.66666666666666,252.76333333333332,2
15569,5,666,1375.71,2011-01-11,2011-08-28,133.2,275.142,103
15570,12,2063,4148.82,2010-12-05,2011-12-02,171.91666666666666,345.73499999999996,7
15571,4,264,650.4300000000001,2011-09-22,2011-11-28,66.0,162.60750000000002,11
15572,7,1213,2533.42,2011-03-06,2011-12-05,173.28571428571428,361.9171428571429,4
15573,2,354,583.24,2011-09-15,2011-11-08,177.0,291.62,31
15574,4,332,675.64,2010-12-02,2011-06-15,83.0,168.91,177
15576,1,394,921.37,2011-11-02,2011-11-02,394.0,921.37,37
15577,3,89,258.88,2011-02-07,2011-07-11,29.666666666666668,86.29333333333334,151
15578,1,52,127.1,2011-06-30,2011-06-30,52.0,127.1,162
15579,2,117,327.6,2011-01-30,2011-10-02,58.5,163.8,68
15581,10,280,717.43,2010-12-08,2011-07-06,28.0,71.743,156
15582,3,453,682.91,2011-05-03,2011-11-15,151.0,227.63666666666666,24
15584,4,313,720.86,2011-06-30,2011-11-16,78.25,180.215,23
15585,1,320,455.3,2011-06-16,2011-06-16,320.0,455.3,176
15587,4,312,913.68,2010-12-23,2011-10-20,78.0,228.42,50
15589,3,243,478.53,2011-02-02,2011-03-29,81.0,159.51,255
15592,1,354,388.58,2011-10-24,2011-10-24,354.0,388.58,46
15593,1,60,199.8,2011-09-30,2011-09-30,60.0,199.8,70
15594,5,983,1771.78,2011-04-19,2011-11-24,196.6,354.356,15
15596,5,561,1406.59,2010-12-09,2011-08-31,112.2,281.318,100
15597,1,279,324.57,2011-11-04,2011-11-04,279.0,324.57,35
15598,1,160,240.68,2011-10-17,2011-10-17,160.0,240.68,53
15599,2,718,761.74,2011-05-19,2011-11-13,359.0,380.87,26
15601,14,4983,6776.56,2010-12-02,2011-11-28,355.92857142857144,484.04,11
15602,9,1141,1297.87,2010-12-06,2011-12-01,126.77777777777777,144.20777777777778,8
15603,1,96,48.480000000000004,2011-09-22,2011-09-22,96.0,48.480000000000004,78
15604,1,159,216.39,2011-10-18,2011-10-18,159.0,216.39,52
15605,5,441,1198.23,2010-12-01,2011-11-03,88.2,239.64600000000002,36
15606,9,892,2920.16,2011-01-19,2011-10-09,99.11111111111111,324.4622222222222,61
15607,1,202,104.75999999999999,2011-01-07,2011-01-07,202.0,104.75999999999999,336
15608,4,714,1093.68,2011-08-11,2011-11-11,178.5,273.42,28
15609,1,148,298.48,2011-06-08,2011-06-08,148.0,298.48,184
15610,1,66,112.46000000000001,2011-10-19,2011-10-19,66.0,112.46000000000001,51
15611,11,502,1570.45,2011-01-09,2011-11-30,45.63636363636363,142.76818181818183,9
15612,2,52,195.15,2011-10-09,2011-11-03,26.0,97.575,36
15615,23,5508,10399.74,2010-12-15,2011-11-29,239.47826086956522,452.1626086956522,10
15618,4,453,776.85,2011-07-26,2011-11-07,113.25,194.2125,32
15619,1,136,336.4,2011-11-29,2011-11-29,136.0,336.4,10
15620,3,915,1553.18,2010-12-16,2011-10-14,305.0,517.7266666666667,56
15621,4,501,1293.03,2011-11-18,2011-12-05,125.25,323.2575,4
15622,9,1674,3709.56,2011-03-02,2011-10-27,186.0,412.17333333333335,43
15623,1,125,301.03000000000003,2011-07-21,2011-07-21,125.0,301.03000000000003,141
15624,4,357,588.13,2011-03-28,2011-08-15,89.25,147.0325,116
15625,4,1188,1534.26,2011-04-18,2011-08-28,297.0,383.565,103
15626,2,766,675.8,2011-01-14,2011-09-26,383.0,337.9,74
15628,9,1894,2870.24,2010-12-08,2011-12-05,210.44444444444446,318.91555555555556,4
15630,2,800,1186.35,2011-05-19,2011-10-25,400.0,593.175,45
15632,8,2109,3285.31,2011-03-10,2011-11-24,263.625,410.66375,15
15634,1,99,243.55,2011-11-22,2011-11-22,99.0,243.55,17
15636,2,284,724.76,2011-03-02,2011-09-11,142.0,362.38,89
15637,1,128,223.36,2011-10-18,2011-10-18,128.0,223.36,52
15639,1,323,425.32,2011-07-28,2011-07-28,323.0,425.32,134
15640,15,6572,12416.11,2010-12-02,2011-12-05,438.1333333333333,827.7406666666667,4
15641,4,1562,1887.2,2010-12-15,2011-08-26,390.5,471.8,105
15643,3,246,664.0,2011-03-02,2011-06-01,82.0,221.33333333333334,191
15644,4,550,803.54,2011-03-23,2011-06-26,137.5,200.885,166
15645,1,255,611.59,2011-11-21,2011-11-21,255.0,611.59,18
15646,3,394,447.64,2010-12-02,2011-07-05,131.33333333333334,149.21333333333334,157
15648,2,218,639.5,2011-03-17,2011-05-19,109.0,319.75,204
15649,2,192,816.0,2010-12-07,2011-01-07,96.0,408.0,336
15651,3,479,646.3000000000001,2011-03-24,2011-11-03,159.66666666666666,215.43333333333337,36
15652,1,208,337.74,2011-09-09,2011-09-09,208.0,337.74,91
15653,2,1200,877.44,2011-08-16,2011-09-08,600.0,438.72,92
15654,2,475,922.53,2011-11-13,2011-11-30,237.5,461.265,9
15655,1,324,560.67,2011-04-10,2011-04-10,324.0,560.67,243
15656,4,343,748.5,2011-02-28,2011-10-25,85.75,187.125,45
15657,1,24,30.0,2011-11-17,2011-11-17,24.0,30.0,22
15658,5,242,1024.1,2010-12-02,2011-06-02,48.4,204.82,190
15659,1,111,306.45,2011-10-27,2011-10-27,111.0,306.45,43
15660,9,1050,1600.86,2010-12-09,2011-11-14,116.66666666666667,177.87333333333333,25
15661,2,236,309.8,2011-01-05,2011-01-26,118.0,154.9,317
15663,1,106,138.14,2011-08-25,2011-08-25,106.0,138.14,106
15664,1,157,386.43,2011-10-20,2011-10-20,157.0,386.43,50
15665,2,1654,2222.21,2011-04-10,2011-06-24,827.0,1111.105,168
15667,1,240,301.32,2011-10-31,2011-10-31,240.0,301.32,39
15668,1,72,76.32,2011-05-06,2011-05-06,72.0,76.32,217
15669,4,342,684.34,2011-03-21,2011-10-30,85.5,171.085,40
15670,1,91,173.05,2011-02-16,2011-02-16,91.0,173.05,296
15671,7,1699,2657.13,2011-03-14,2011-11-21,242.71428571428572,379.59000000000003,18
15673,4,1451,2726.23,2011-01-16,2011-09-12,362.75,681.5575,88
15674,4,1274,2111.89,2011-03-30,2011-09-27,318.5,527.9725,73
15675,3,527,323.69,2011-03-04,2011-09-19,175.66666666666666,107.89666666666666,81
15676,3,2252,3435.7599999999998,2011-03-01,2011-11-21,750.6666666666666,1145.2533333333333,18
15677,1,319,657.23,2011-10-21,2011-10-21,319.0,657.23,49
15678,1,184,352.7,2011-10-18,2011-10-18,184.0,352.7,52
15679,4,1170,781.28,2011-06-10,2011-11-15,292.5,195.32,24
15680,3,952,1333.68,2010-12-08,2011-11-30,317.3333333333333,444.56,9
15681,5,816,1426.16,2011-03-04,2011-11-14,163.2,285.232,25
15683,1,131,193.75,2011-08-14,2011-08-14,131.0,193.75,117
15687,9,1310,2993.1,2011-01-13,2011-12-01,145.55555555555554,332.56666666666666,8
15689,2,84,254.1,2010-12-13,2011-08-12,42.0,127.05,119
15690,2,408,239.76,2011-08-31,2011-12-05,204.0,119.88,4
15691,1,72,136.8,2011-04-01,2011-04-01,72.0,136.8,252
15692,1,138,191.04,2011-11-11,2011-11-11,138.0,191.04,28
15694,13,1676,6464.4,2010-12-02,2011-12-09,128.92307692307693,497.2615384615384,0
15695,2,212,409.98,2011-03-18,2011-03-18,106.0,204.99,266
15696,8,1015,2711.11,2011-01-17,2011-11-06,126.875,338.88875,33
15699,1,113,309.65,2011-11-22,2011-11-22,113.0,309.65,17
15700,2,357,696.68,2011-06-19,2011-06-20,178.5,348.34,172
15701,4,912,1529.0,2011-08-21,2011-12-07,228.0,382.25,2
15703,1,66,211.5,2011-03-20,2011-03-20,66.0,211.5,264
15704,4,1028,2293.62,2011-05-08,2011-07-22,257.0,573.405,140
15705,1,62,143.1,2011-05-22,2011-05-22,62.0,143.1,201
15706,4,321,1060.56,2011-08-15,2011-10-07,80.25,265.14,63
15707,4,594,916.98,2011-09-14,2011-11-04,148.5,229.245,35
15708,7,1217,3235.25,2010-12-05,2011-10-30,173.85714285714286,462.17857142857144,40
15709,1,121,133.25,2011-03-01,2011-03-01,121.0,133.25,283
15712,5,486,1072.36,2011-02-25,2011-11-30,97.2,214.47199999999998,9
15713,2,150,356.7,2010-12-08,2011-07-19,75.0,178.35,143
15714,2,186,330.03,2011-09-23,2011-11-28,93.0,165.015,11
15716,4,738,1101.11,2010-12-05,2011-07-17,184.5,275.2775,145
15717,1,70,150.3,2011-04-19,2011-04-19,70.0,150.3,234
15719,13,2717,5028.42,2011-01-06,2011-11-07,209.0,386.8015384615385,32
15720,1,281,598.73,2011-11-15,2011-11-15,281.0,598.73,24
15721,1,388,471.4,2011-11-28,2011-11-28,388.0,471.4,11
15722,5,1023,2211.21,2011-02-22,2011-11-04,204.6,442.242,35
15723,1,73,190.70000000000002,2010-12-10,2010-12-10,73.0,190.70000000000002,364
15724,2,73,218.25,2011-02-28,2011-05-22,36.5,109.125,201
15725,1,221,415.25,2011-11-24,2011-11-24,221.0,415.25,15
15727,7,3063,5159.06,2010-12-15,2011-11-23,437.57142857142856,737.0085714285715,16
15729,1,28,85.0,2011-05-11,2011-05-11,28.0,85.0,212
15730,3,689,1120.88,2011-05-17,2011-10-05,229.66666666666666,373.6266666666667,65
15732,2,215,294.12,2010-12-02,2011-05-11,107.5,147.06,212
15733,1,62,162.3,2011-03-02,2011-03-02,62.0,162.3,282
15734,2,346,1339.45,2011-05-23,2011-08-17,173.0,669.725,114
15737,8,597,1188.12,2011-04-11,2011-11-25,74.625,148.515,14
15738,16,2982,4812.42,2010-12-02,2011-11-21,186.375,300.77625,18
15739,1,472,449.12,2011-10-04,2011-10-04,472.0,449.12,66
15740,1,152,154.88,2011-10-21,2011-10-21,152.0,154.88,49
15743,4,214,775.96,2011-06-08,2011-11-23,53.5,193.99,16
15744,1,120,34.8,2011-09-23,2011-09-23,120.0,34.8,77
15745,4,421,1094.59,2011-04-17,2011-11-20,105.25,273.6475,19
15746,1,178,196.88,2011-07-28,2011-07-28,178.0,196.88,134
15747,3,466,946.64,2011-06-20,2011-11-27,155.33333333333334,315.5466666666667,12
15748,1,50,144.36,2011-10-30,2011-10-30,50.0,144.36,40
15749,3,18028,44534.3,2011-01-11,2011-04-18,6009.333333333333,14844.766666666668,235
15750,8,1783,2463.05,2010-12-08,2011-12-07,222.875,307.88125,2
15752,7,1960,2626.6,2010-12-02,2011-10-31,280.0,375.2285714285714,39
15753,1,144,79.2,2011-02-08,2011-02-08,144.0,79.2,304
15754,3,199,458.57,2011-04-07,2011-10-19,66.33333333333333,152.85666666666665,51
15755,6,1427,2364.25,2011-02-18,2011-11-29,237.83333333333334,394.0416666666667,10
15756,4,241,528.01,2011-04-04,2011-10-09,60.25,132.0025,61
15757,2,491,714.42,2011-05-06,2011-10-05,245.5,357.21,65
15758,1,47,205.25,2011-11-15,2011-11-15,47.0,205.25,24
15759,3,60,253.04,2010-12-16,2011-05-05,20.0,84.34666666666666,218
15762,2,251,583.75,2011-09-23,2011-10-05,125.5,291.875,65
15763,2,271,1086.92,2011-09-23,2011-11-08,135.5,543.46,31
15764,6,2050,3279.97,2011-03-08,2011-09-12,341.6666666666667,546.6616666666666,88
15766,1,170,315.06,2011-10-06,2011-10-06,170.0,315.06,64
15768,3,244,621.83,2011-04-28,2011-08-16,81.33333333333333,207.27666666666667,115
15769,26,29672,56252.72,2010-12-03,2011-12-02,1141.2307692307693,2163.566153846154,7
15773,1,311,635.6800000000001,2011-12-04,2011-12-04,311.0,635.6800000000001,5
15774,1,87,270.8,2011-10-02,2011-10-02,87.0,270.8,68
15775,1,68,104.9,2011-04-08,2011-04-08,68.0,104.9,245
15776,1,138,241.62,2011-07-29,2011-07-29,138.0,241.62,133
15777,4,378,1047.1100000000001,2010-12-13,2011-04-12,94.5,261.77750000000003,241
15780,3,220,475.28000000000003,2010-12-17,2011-06-09,73.33333333333333,158.42666666666668,183
15781,3,180,345.46,2011-02-07,2011-11-14,60.0,115.15333333333332,25
15782,3,864,2614.74,2011-09-11,2011-11-30,288.0,871.5799999999999,9
15783,1,212,246.3,2011-11-29,2011-11-29,212.0,246.3,10
15785,5,1612,2328.9700000000003,2011-02-17,2011-11-07,322.4,465.79400000000004,32
15786,3,3340,4919.0,2011-08-17,2011-10-24,1113.3333333333333,1639.6666666666667,46
15787,3,534,933.26,2011-10-09,2011-11-13,178.0,311.08666666666664,26
15789,1,438,351.3,2010-12-16,2010-12-16,438.0,351.3,358
15790,1,113,218.75,2011-11-29,2011-11-29,113.0,218.75,10
15791,2,731,1612.69,2011-05-19,2011-10-27,365.5,806.345,43
15793,3,553,965.61,2011-03-16,2011-11-25,184.33333333333334,321.87,14
15795,1,581,610.01,2011-07-13,2011-07-13,581.0,610.01,149
15796,8,859,2707.61,2011-02-10,2011-12-08,107.375,338.45125,1
15797,3,872,2192.4,2011-02-08,2011-08-18,290.6666666666667,730.8000000000001,113
15799,3,955,884.14,2011-01-09,2011-09-25,318.3333333333333,294.7133333333333,75
15800,2,332,696.89,2011-04-07,2011-08-24,166.0,348.445,107
15801,3,570,1063.95,2011-08-22,2011-10-24,190.0,354.65000000000003,46
15803,1,290,415.82,2011-10-19,2011-10-19,290.0,415.82,51
15804,13,2567,4206.39,2011-05-25,2011-12-09,197.46153846153845,323.5684615384616,0
15805,17,3367,5488.18,2010-12-10,2011-11-16,198.05882352941177,322.83411764705886,23
15806,3,602,784.58,2011-03-08,2011-10-24,200.66666666666666,261.5266666666667,46
15807,3,430,903.9,2011-09-23,2011-10-20,143.33333333333334,301.3,50
15808,4,1305,3651.27,2010-12-05,2011-02-06,326.25,912.8175,306
15809,5,301,515.77,2011-02-10,2011-11-03,60.2,103.154,36
15810,4,861,1391.98,2011-02-16,2011-09-22,215.25,347.995,78
15811,6,1071,2218.62,2010-12-09,2011-11-17,178.5,369.77,22
15812,5,922,1801.14,2011-01-26,2011-08-24,184.4,360.228,107
15813,2,603,1303.9099999999999,2011-04-14,2011-05-16,301.5,651.9549999999999,207
15814,4,1271,1945.33,2011-10-20,2011-11-23,317.75,486.3325,16
15815,5,1856,2100.6,2011-03-25,2011-10-07,371.2,420.12,63
15819,4,1357,1905.45,2011-03-08,2011-10-21,339.25,476.3625,49
15820,1,128,206.98,2011-01-24,2011-01-24,128.0,206.98,319
15821,2,202,570.96,2011-10-09,2011-10-26,101.0,285.48,44
15822,2,375,885.47,2010-12-15,2011-12-06,187.5,442.735,3
15825,1,220,532.94,2011-06-20,2011-06-20,220.0,532.94,172
15826,3,963,1654.31,2011-05-13,2011-10-14,321.0,551.4366666666666,56
15827,14,882,1836.09,2010-12-02,2011-09-27,63.0,131.1492857142857,73
15829,2,996,636.14,2011-07-22,2011-09-01,498.0,318.07,99
15830,1,415,576.0,2011-11-02,2011-11-02,415.0,576.0,37
15831,3,1092,794.64,2011-01-19,2011-10-12,364.0,264.88,58
15832,1,465,836.79,2011-03-30,2011-03-30,465.0,836.79,254
15834,4,959,2222.65,2011-03-07,2011-09-30,239.75,555.6625,70
15835,4,439,954.09,2011-01-13,2011-10-26,109.75,238.5225,44
15836,1,26,137.37,2011-10-20,2011-10-20,26.0,137.37,50
15837,1,189,391.98,2011-10-06,2011-10-06,189.0,391.98,64
15838,19,18368,33643.08,2010-12-07,2011-11-28,966.7368421052631,1770.6884210526316,11
15839,3,675,1048.49,2011-07-14,2011-11-06,225.0,349.49666666666667,33
15840,2,396,355.56,2011-06-20,2011-10-12,198.0,177.78,58
15841,4,942,1224.06,2011-01-05,2011-09-28,235.5,306.015,72
15843,1,27,118.95,2011-02-09,2011-02-09,27.0,118.95,303
15844,1,134,130.74,2011-10-24,2011-10-24,134.0,130.74,46
15845,8,1926,3711.77,2011-01-06,2011-11-22,240.75,463.97125,17
15847,2,449,389.27,2011-02-24,2011-11-01,224.5,194.635,38
15850,2,298,234.88,2011-06-24,2011-11-20,149.0,117.44,19
15852,2,48,160.71,2011-05-26,2011-06-06,24.0,80.355,186
15853,1,135,110.8,2011-10-19,2011-10-19,135.0,110.8,51
15854,12,926,2969.12,2010-12-13,2011-12-05,77.16666666666667,247.42666666666665,4
15855,5,470,712.24,2011-03-21,2011-07-26,94.0,142.448,136
15856,27,10863,16142.38,2010-12-09,2011-12-05,402.3333333333333,597.8659259259259,4
15857,1,308,297.0,2011-11-21,2011-11-21,308.0,297.0,18
15858,5,1163,1427.57,2010-12-07,2011-11-24,232.6,285.514,15
15860,8,437,965.16,2010-12-06,2011-10-30,54.625,120.645,40
15861,8,2528,3146.92,2011-03-17,2011-11-27,316.0,393.365,12
15862,4,585,832.88,2010-12-01,2011-12-01,146.25,208.22,8
15863,2,19,68.84,2011-05-31,2011-11-14,9.5,34.42,25
15864,6,1192,1936.32,2011-01-27,2011-11-17,198.66666666666666,322.71999999999997,22
15865,3,368,895.13,2011-05-10,2011-10-30,122.66666666666667,298.37666666666667,40
15866,1,124,211.89,2011-08-30,2011-08-30,124.0,211.89,101
15867,15,2039,3803.6,2010-12-05,2011-12-04,135.93333333333334,253.57333333333332,5
15869,2,175,149.64,2011-03-07,2011-03-07,87.5,74.82,277
15870,1,333,351.44,2011-11-07,2011-11-07,333.0,351.44,32
15872,2,187,316.25,2011-11-25,2011-11-25,93.5,158.125,14
15874,7,2534,4405.88,2011-02-28,2011-10-07,362.0,629.4114285714286,63
15877,2,368,490.33,2011-11-22,2011-12-08,184.0,245.165,1
15880,1,202,329.03,2010-12-05,2010-12-05,202.0,329.03,369
15881,5,260,501.39,2010-12-10,2011-01-31,52.0,100.27799999999999,312
15882,4,264,514.08,2010-12-06,2011-05-25,66.0,128.52,198
15883,2,223,396.48,2011-11-06,2011-12-07,111.5,198.24,2
15885,1,109,349.35,2011-09-07,2011-09-07,109.0,349.35,93
15886,1,147,181.09,2011-10-10,2011-10-10,147.0,181.09,60
15888,1,67,162.64,2011-09-20,2011-09-20,67.0,162.64,80
15889,2,200,400.77,2010-12-05,2011-07-06,100.0,200.385,156
15891,1,417,509.13,2011-04-27,2011-04-27,417.0,509.13,226
15894,2,163,257.6,2010-12-05,2011-03-31,81.5,128.8,253
15895,1,94,179.17,2011-07-13,2011-07-13,94.0,179.17,149
15897,2,223,208.59,2011-05-29,2011-05-29,111.5,104.295,194
15898,5,567,1383.83,2010-12-06,2011-12-08,113.4,276.76599999999996,1
15899,1,39,56.25,2010-12-06,2010-12-06,39.0,56.25,368
15900,1,216,337.28000000000003,2011-11-16,2011-11-16,216.0,337.28000000000003,23
15901,3,372,349.75,2011-07-08,2011-11-23,124.0,116.58333333333333,16
15903,7,2410,5126.76,2011-02-17,2011-11-30,344.2857142857143,732.3942857142857,9
15904,1,84,164.68,2011-12-01,2011-12-01,84.0,164.68,8
15906,7,544,1567.69,2011-03-29,2011-11-20,77.71428571428571,223.9557142857143,19
15907,3,477,881.87,2011-05-13,2011-12-06,159.0,293.95666666666665,3
15909,1,98,191.94,2011-06-19,2011-06-19,98.0,191.94,173
15910,8,1013,1228.8799999999999,2011-01-27,2011-12-09,126.625,153.60999999999999,0
15912,2,185,264.62,2011-04-20,2011-06-14,92.5,132.31,178
15916,8,752,1502.86,2010-12-08,2011-11-23,94.0,187.8575,16
15917,1,42,123.1,2011-04-06,2011-04-06,42.0,123.1,247
15918,2,153,334.23,2011-03-13,2011-06-02,76.5,167.115,190
15919,2,385,525.69,2010-12-06,2011-11-20,192.5,262.845,19
15920,3,94,163.55,2011-07-08,2011-07-08,31.333333333333332,54.51666666666667,154
15921,1,162,323.03000000000003,2011-06-20,2011-06-20,162.0,323.03000000000003,172
15922,1,138,369.5,2010-12-01,2010-12-01,138.0,369.5,373
15923,1,122,127.08,2010-12-02,2010-12-02,122.0,127.08,372
15925,1,93,207.15,2011-05-29,2011-05-29,93.0,207.15,194
15930,1,139,426.63,2011-10-03,2011-10-03,139.0,426.63,67
15932,8,2325,2495.87,2011-02-23,2011-12-05,290.625,311.98375,4
15933,3,885,1107.46,2011-09-14,2011-11-18,295.0,369.15333333333336,21
15935,1,114,108.03999999999999,2011-04-14,2011-04-14,114.0,108.03999999999999,239
15937,1,73,145.35,2011-10-06,2011-10-06,73.0,145.35,64
15938,5,240,404.58,2011-01-20,2011-08-19,48.0,80.916,112
15939,14,4727,6100.01,2011-01-12,2011-09-11,337.64285714285717,435.71500000000003,89
15940,1,4,35.8,2011-02-01,2011-02-01,4.0,35.8,311
15942,1,232,337.44,2011-07-29,2011-07-29,232.0,337.44,133
15944,1,50,325.09999999999997,2011-03-08,2011-03-08,50.0,325.09999999999997,276
15945,1,52,181.0,2010-12-09,2010-12-09,52.0,181.0,365
15947,1,898,1708.24,2011-09-18,2011-09-18,898.0,1708.24,82
15948,2,567,955.24,2011-10-27,2011-12-01,283.5,477.62,8
15949,2,284,364.71999999999997,2011-09-29,2011-11-23,142.0,182.35999999999999,16
15950,4,719,1744.71,2010-12-15,2011-11-08,179.75,436.1775,31
15951,2,313,708.22,2011-02-27,2011-12-01,156.5,354.11,8
15952,4,391,781.91,2011-04-28,2011-11-06,97.75,195.4775,33
15953,8,891,1657.28,2010-12-05,2011-11-24,111.375,207.16,15
15955,14,2135,4416.26,2010-12-02,2011-11-15,152.5,315.44714285714286,24
15957,1,211,428.89,2011-11-08,2011-11-08,211.0,428.89,31
15958,1,33,104.35,2011-09-26,2011-09-26,33.0,104.35,74
15963,2,298,470.76,2011-10-25,2011-11-20,149.0,235.38,19
15965,4,434,808.87,2010-12-07,2011-11-22,108.5,202.2175,17
15967,2,205,397.68,2011-01-25,2011-11-16,102.5,198.84,23
15969,3,124,666.1,2011-06-07,2011-12-07,41.333333333333336,222.03333333333333,2
15970,1,116,314.09999999999997,2011-02-09,2011-02-09,116.0,314.09999999999997,303
15971,12,1716,4194.9,2011-02-01,2011-11-22,143.0,349.575,17
15973,1,106,307.82,2010-12-08,2010-12-08,106.0,307.82,366
15974,7,2262,3442.15,2011-02-24,2011-10-31,323.14285714285717,491.7357142857143,39
15975,1,243,371.01,2011-09-16,2011-09-16,243.0,371.01,84
15976,2,275,427.64,2011-05-03,2011-06-27,137.5,213.82,165
15977,2,1016,1054.73,2011-10-31,2011-11-22,508.0,527.365,17
15978,1,888,1098.78,2011-09-23,2011-09-23,888.0,1098.78,77
15980,3,1560,2398.86,2011-03-30,2011-09-12,520.0,799.62,88
15981,8,1866,3408.48,2011-02-01,2011-11-15,233.25,426.06,24
15983,4,886,1465.12,2010-12-01,2011-11-17,221.5,366.28,22
15984,10,1815,2780.63,2010-12-06,2011-12-07,181.5,278.063,2
15985,2,1086,1142.42,2011-04-17,2011-08-08,543.0,571.21,123
15986,1,268,168.12,2011-11-09,2011-11-09,268.0,168.12,30
15987,7,1533,1432.77,2010-12-06,2011-11-27,219.0,204.68142857142857,12
15988,1,180,156.78,2011-11-20,2011-11-20,180.0,156.78,19
15990,2,443,792.11,2011-02-25,2011-10-26,221.5,396.055,44
15992,1,17,41.989999999999995,2011-12-06,2011-12-06,17.0,41.989999999999995,3
15993,7,2031,2768.97,2011-10-26,2011-12-01,290.14285714285717,395.5671428571428,8
15994,1,173,414.27,2011-10-16,2011-10-16,173.0,414.27,54
15996,6,380,1032.58,2010-12-08,2011-09-12,63.333333333333336,172.09666666666666,88
15998,5,2032,3080.22,2010-12-12,2011-11-03,406.4,616.044,36
16000,3,5110,12393.7,2011-12-07,2011-12-07,1703.3333333333333,4131.233333333334,2
